stepAvg,stepLast,bucketSize,loss,grad,drop,mfu,tps,pnorm
2007.5,2015,16,1.8879483938217163,0.4046054035425186,0.04171520888551392,21.3042961808707,2504106.979999586,4779.8720703125
2023.5,2031,16,1.8835040628910065,0.4354332536458969,0.04227780242746865,21.26452220461875,2499431.94681805,4779.754150390625
2039.5,2047,16,1.8772386834025383,0.41593289375305176,0.042657320712213266,21.316040855357688,2505487.4490425903,4779.9033203125
2055.5,2063,16,1.8668489083647728,0.3979586809873581,0.04168776561731868,21.251679150688073,2497922.374254878,4780.020751953125
2071.5,2079,16,1.8666036576032639,0.37174150347709656,0.042657464403997765,19.816375278028943,2329216.756597657,4780.12890625
2087.5,2095,16,1.8598202541470528,0.43215112388134,0.0426344008848184,21.277978917358308,2501013.648837816,4781.10546875
2103.5,2111,16,1.8582339361310005,0.38326595723629,0.04330980721296686,21.232923429724725,2495717.8268067716,4781.26708984375
2119.5,2127,16,1.850170522928238,0.38084644079208374,0.04266173165700765,21.29069163148594,2502507.901260495,4781.28955078125
2135.5,2143,16,1.840950071811676,0.38242630660533905,0.04298608003988524,21.218222858903026,2493989.9217076288,4781.495361328125
2151.5,2159,16,1.8372415527701378,0.39211520552635193,0.04407964648932896,21.307731043111822,2504510.7137085195,4782.4912109375
2167.5,2175,16,1.8314088582992554,0.3815862536430359,0.04417276174662578,21.252752314384157,2498048.513916064,4782.580322265625
2183.5,2191,16,1.8251519277691841,0.360515758395195,0.04448213327012843,21.295514861319855,2503074.8236967362,4782.708251953125
2199.5,2207,16,1.8178936690092087,0.34517285227775574,0.042766472599892455,21.225861128930788,2494887.7239691657,4782.8466796875
2215.5,2223,16,1.8135753124952316,0.3733665645122528,0.04483716109428893,21.310203684310665,2504801.3479558327,4783.397216796875
2231.5,2239,16,1.8064788281917572,0.33761489391326904,0.044203790014073485,21.22981880791441,2495352.9095581817,4783.94580078125
2247.5,2255,16,1.8028202205896378,0.3581373244524002,0.04561004040508786,20.016651120063493,2352757.179135264,4784.06005859375
2263.5,2271,16,1.7976272106170654,0.3638225197792053,0.04514213368141403,21.278976712340953,2501130.929660399,4784.18798828125
2279.5,2287,16,1.7934629395604134,0.3477771282196045,0.044979274152975646,21.213512247532904,2493436.236445659,4785.63720703125
2295.5,2303,16,1.7898554727435112,0.35511618852615356,0.045927300844623736,21.276512328367474,2500841.265967358,4785.7841796875
2311.5,2319,16,1.782361812889576,0.3206038773059845,0.04550490884293774,21.236363208191904,2496122.1383689186,4785.9248046875
2327.5,2335,16,1.7817671746015549,0.34405578672885895,0.04631144475812714,20.970349691934132,2464854.9095818233,4786.046875
2343.5,2351,16,1.7761982157826424,0.30417533218860626,0.04643933247125735,21.20734252743192,2492711.047542991,4787.07373046875
2359.5,2367,16,1.7739556729793549,0.337719202041626,0.04687805312234118,21.157564515443077,2486860.1399976998,4787.22607421875
2375.5,2383,16,1.7696184143424034,0.31304652988910675,0.0467386686200784,21.19015062360425,2490690.311161518,4787.33251953125
2391.5,2399,16,1.767404317855835,0.30960094928741455,0.04731748768509451,21.208221681633788,2492814.383328163,4788.31396484375
2407.5,2415,16,1.7610655948519707,0.3057420700788498,0.04673437147302497,21.262587011996985,2499204.4842766607,4788.372802734375
2423.5,2431,16,1.7539992108941078,0.31516002118587494,0.04729823676770497,21.259039082464554,2498787.46063827,4788.5419921875
2439.5,2447,16,1.7501221522688866,0.32178032398223877,0.04732921858191151,21.286424326245864,2502006.3222011947,4789.537109375
2455.5,2463,16,1.747246839106083,0.310845285654068,0.04833594846158204,21.28031530110883,2501288.2673846083,4789.64208984375
2471.5,2479,16,1.7432074844837189,0.3246784210205078,0.047990275804433186,21.236729255830035,2496165.163608423,4789.7529296875
2487.5,2495,16,1.7383616715669632,0.3252120167016983,0.04792986767874523,21.100816767391137,2480190.009673295,4790.32958984375
2503.5,2511,16,1.7348157465457916,0.28018811345100403,0.047771682109062866,21.219318545627292,2494118.7087255535,4790.934326171875
2519.5,2527,16,1.7316742166876793,0.3127436339855194,0.04793290259796336,20.02497012703311,2353734.9952171673,4791.04736328125
2535.5,2543,16,1.7258391082286835,0.2993275374174118,0.04867867983270888,21.108385895955337,2481079.685047183,4791.516357421875
2551.5,2559,16,1.7208105996251106,0.2984478771686554,0.04858091490159771,21.161970216505168,2487377.986101965,4791.98828125
2567.5,2575,16,1.7166815102100372,0.27636758983135223,0.04816310637574078,21.239428057484517,2496482.3807557644,4792.114990234375
2583.5,2591,16,1.709883138537407,0.3025474399328232,0.049113363567316395,21.29702607498656,2503252.4517516093,4792.737060546875
2599.5,2607,16,1.710296243429184,0.32988643646240234,0.04913339115128937,21.25694496283294,2498541.3178160917,4793.34716796875
2615.5,2623,16,1.7026314064860344,0.26083293557167053,0.049166879542595285,21.249597643117525,2497677.7138543623,4793.498291015625
2631.5,2639,16,1.702948808670044,0.3069484829902649,0.04859128430005953,21.243009884717104,2496903.3887298433,4794.4970703125
2647.5,2655,16,1.6982859894633293,0.2931935042142868,0.05046055173134488,21.286680199769826,2502036.397575284,4794.5908203125
2663.5,2671,16,1.6951489448547363,0.28128698468208313,0.05038508053191684,21.28050660490402,2501310.7532327576,4794.65869140625
2679.5,2687,16,1.692733809351921,0.2686634063720703,0.05111622153146361,21.320019824539823,2505955.1370815476,4794.716796875
2695.5,2703,16,1.6889293193817139,0.2670406401157379,0.049861097038074426,21.122558926235655,2482745.5830309214,4795.67724609375
2711.5,2719,16,1.685513325035572,0.2927688658237457,0.04968975675221758,19.972018474165836,2347511.0579219973,4795.8017578125
2727.5,2735,16,1.681091196835041,0.2795610725879669,0.04977402990246474,21.211239968922296,2493169.1528170314,4796.376220703125
2743.5,2751,16,1.6806098818778992,0.2768797129392624,0.050818487320970177,21.275640824984077,2500738.829459391,4796.95654296875
2759.5,2767,16,1.6789156198501587,0.27300989627838135,0.049907201534193577,20.984353714473528,2466500.9423956396,4797.03955078125
2775.5,2783,16,1.6784519776701927,0.2632247805595398,0.04953825776112464,21.257159211096337,2498566.500557041,4797.83837890625
2791.5,2799,16,1.6709064841270447,0.25409984588623047,0.04890033621411545,21.24177775049587,2496758.56367308,4797.94140625
2807.5,2815,16,1.6680660247802734,0.26970647275447845,0.0502058400624347,21.289953580114954,2502421.1507021105,4798.41259765625
2823.5,2831,16,1.6632202565670013,0.2450125813484192,0.04972130174847376,21.297935039416505,2503359.2914309995,4798.876953125
2839.5,2847,16,1.6614462360739708,0.27897974848747253,0.05070378906164093,21.30330711897458,2503990.725663996,4798.91162109375
2855.5,2863,16,1.6568918228149414,0.28422316908836365,0.05048412439469813,21.279638115073087,2501208.6709377486,4799.851318359375
2871.5,2879,16,1.6544982343912125,0.22044479846954346,0.05077518114580237,21.335850859052787,2507815.9168833285,4799.90673828125
2887.5,2895,16,1.6576240584254265,0.2692435383796692,0.05120687559247017,19.96987042462637,2347258.5761784334,4800.893798828125
2903.5,2911,16,1.6543967351317406,0.2509578987956047,0.05092665719602144,21.20397620069337,2492315.3694970505,4800.984375
2919.5,2927,16,1.6534198299050331,0.2682301700115204,0.05149323544041677,21.321673282328696,2506149.484510587,4802.02490234375
2935.5,2943,16,1.6454949006438255,0.25533000379800797,0.051403839575042104,21.27653102111233,2500843.4631125946,4802.130859375
2951.5,2959,16,1.6434178873896599,0.28551456332206726,0.05224037653357355,21.336884453654665,2507937.4055931685,4803.05859375
2967.5,2975,16,1.6408618614077568,0.2738327980041504,0.050788037651782914,21.289200156566523,2502332.5932979835,4803.138916015625
2983.5,2991,16,1.6375672072172165,0.26772361993789673,0.05202228566772785,21.30952285594392,2504721.3233893854,4803.656494140625
2999.5,3007,16,1.6341436803340912,0.26562607288360596,0.0517977962982982,21.25430866201868,2498231.44701753,4804.13671875
3015.5,3023,16,1.6318062096834183,0.2436496466398239,0.050804786257107146,20.982253643276053,2466254.1000264077,4804.796875
3031.5,3039,16,1.6323187127709389,0.23457825183868408,0.05207684124594159,21.299572229874116,2503551.726797918,4805.3427734375
3047.5,3055,16,1.6278385072946548,0.2374916523694992,0.05236222288063304,21.235343465202526,2496002.277777617,4805.88623046875
3063.5,3071,16,1.630528636276722,0.2419789433479309,0.05219012137968093,21.166447756518536,2487904.2761565866,4806.39453125
3079.5,3087,16,1.6301453486084938,0.23848137259483337,0.05215570003245816,19.866013597678982,2335051.2447054,4806.48828125
3095.5,3103,16,1.6216547712683678,0.23234685510396957,0.0520759089532393,21.042575291599732,2473344.3065899108,4807.341796875
3111.5,3119,16,1.6224649026989937,0.24292640388011932,0.05143827128675625,21.140188233494246,2484817.7318118066,4808.2744140625
3127.5,3135,16,1.6267638057470322,0.25056909769773483,0.05224902286180154,21.083229775999364,2478122.83469941,4808.389892578125
3143.5,3151,16,1.6270167976617813,0.2512582838535309,0.05249992582001582,20.898193566254037,2456373.6785460147,4809.370849609375
3159.5,3167,16,1.6238133236765862,0.25599828362464905,0.05231626999254028,20.920062838222403,2458944.192780259,4810.3095703125
3175.5,3183,16,1.6198511943221092,0.25152624398469925,0.05220241146162152,21.241757662417463,2496756.202520338,4810.373291015625
3191.5,3199,16,1.6143132895231247,0.2277197390794754,0.05136333776736689,21.17677191979584,2489117.778311544,4810.38134765625
3207.5,3215,16,1.6102881729602814,0.2604884132742882,0.052800597245522746,21.252210319337927,2497984.8078181543,4811.210693359375
3223.5,3231,16,1.6104836612939835,0.254775770008564,0.05272413796928683,21.200137855664423,2491864.210421105,4812.171630859375
3239.5,3247,16,1.6071035712957382,0.22847899794578552,0.051869336275778936,21.169726113688,2488289.6142593464,4812.2314453125
3255.5,3263,16,1.608025275170803,0.2405392751097679,0.052815325325354934,19.898469905330167,2338866.1591172325,4812.301513671875
3271.5,3279,16,1.6057359352707863,0.2903265655040741,0.05217898942558377,21.229369671682797,2495300.1180853727,4814.12548828125
3287.5,3295,16,1.6065871939063072,0.2521357759833336,0.051453366854482076,21.19264212544134,2490983.1622882565,4814.251708984375
3303.5,3311,16,1.6002819165587425,0.2602614313364029,0.05193880507299169,21.247436502887062,2497423.693430973,4814.335205078125
3319.5,3327,16,1.5986691564321518,0.30284473299980164,0.0521646923928832,21.200298002048818,2491883.034027179,4816.15185546875
3335.5,3343,16,1.593837320804596,0.2214580476284027,0.05234700767676148,21.240778031149453,2496641.056660779,4816.26318359375
3351.5,3359,16,1.5910452082753181,0.26679185032844543,0.052953581720816364,21.21033366603191,2493062.6259750025,4816.2978515625
3367.5,3375,16,1.5910571366548538,0.2644895613193512,0.0534823360909341,21.23502572242613,2495964.930291576,4816.365966796875
3383.5,3391,16,1.5899666845798492,0.23305413872003555,0.05228475071348702,21.20748106260622,2492727.3309674226,4817.39404296875
3399.5,3407,16,1.5885211378335953,0.21426476538181305,0.05156794039419654,21.094927627338645,2479497.800149618,4818.35888671875
3415.5,3423,16,1.586172342300415,0.2406897395849228,0.0519406207533779,20.878101901580894,2454012.104273827,4818.191650390625
3431.5,3439,16,1.585691288113594,0.2859884798526764,0.05176308361291321,18.82437606913362,2212617.1692628125,4819.35205078125
3447.5,3455,16,1.5849668681621552,0.24563538283109665,0.05132763421473404,21.184791597218123,2490060.411198357,4819.83349609375
3463.5,3471,16,1.5790518149733543,0.251727893948555,0.05078335287345742,21.17690713991253,2489133.6720841043,4820.322021484375
3479.5,3487,16,1.5795774906873703,0.2542118430137634,0.05151127891925474,21.194616112233472,2491215.184696443,4821.263671875
3495.5,3503,16,1.573243960738182,0.2559034079313278,0.053300123612368196,21.103017616329513,2480448.697458225,4821.803466796875
3511.5,3519,16,1.5732561722397804,0.22578348219394684,0.05186419476134082,20.806204587141384,2445561.29391132,4823.2294921875
3527.5,3535,16,1.5763843432068825,0.2727559059858322,0.0501728718712305,21.18333059918394,2489888.685488946,4823.656494140625
3543.5,3551,16,1.5704287439584732,0.27028709650039673,0.05153315033495539,21.236265544960457,2496110.6590326624,4824.6083984375
3559.5,3567,16,1.5678980946540833,0.23164509236812592,0.05093629995826632,21.178416120097065,2489311.0376154827,4825.10009765625
3575.5,3583,16,1.5667408481240273,0.24947217106819153,0.05162464979697358,21.186869864198755,2490304.690699933,4826.058349609375
3591.5,3599,16,1.5657797530293465,0.2543698847293854,0.051426905687108185,20.827732772353258,2448091.7168080965,4826.14013671875
3607.5,3615,16,1.5615690276026726,0.259516179561615,0.05040351829533889,20.77745453637249,2442182.0129346326,4827.103759765625
3623.5,3631,16,1.5594745948910713,0.2455269619822502,0.05031798035964709,21.189702651733597,2490637.656547697,4828.079345703125
3639.5,3647,16,1.5578510388731956,0.2667393982410431,0.051288019100232334,21.17026481564858,2488352.9332879675,4829.0166015625
3655.5,3663,16,1.5577105954289436,0.2598700523376465,0.04991155185482719,21.251352712058704,2497884.0046582767,4829.464111328125
